"City","Latitude","Longitude","Date and Time","Air Quality Index (AQI)","Air Quality (AQ) Description","Dominant Pollutant Name","Satellite Image Filename"
"Dallas","32.354017478076415","-97.03897259382607","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.03363230562317 32.34952087004682 -97.04431288202898 1.0033062253204088.png"
"Dallas","32.53388179926016","-97.14577835788401","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.53837840728975 -97.14043806968112 32.52938519123056 -97.15111864608691 1.0013058826258177.png"
"Dallas","32.39898355837235","-97.01761144101448","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.01227115281159 32.39448695034275 -97.02295172921738 1.002807065719847.png"
"Dallas","32.59683431167447","-97.47687622646365","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.60133091970406 -97.47153593826074 32.59233770364487 -97.48221651466653 1.000603430685368.png"
"Dallas","32.42596320654991","-97.19918123991297","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.19384095171009 32.42146659852031 -97.20452152811588 1.0025072734983769.png"
"Dallas","32.354017478076415","-97.04965317023186","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.04431288202898 32.34952087004682 -97.05499345843477 1.0033062253190739.png"
"Dallas","32.59683431167447","-97.48755680286942","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.60133091970406 -97.48221651466653 32.59233770364487 -97.49289709107232 1.000603430685368.png"
"Dallas","32.39898355837235","-97.02829201742028","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.02295172921738 32.39448695034275 -97.03363230562317 1.002807065719847.png"
"Dallas","32.354017478076415","-97.06033374663767","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.05499345843477 32.34952087004682 -97.06567403484055 1.0033062253190739.png"
"Dallas","32.34502426201722","-97.43415392084046","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.42881363263756 32.34052765398763 -97.43949420904336 1.0034059831026325.png"
"Dallas","32.53388179926016","-97.15645893428982","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.15111864608691 32.52938519123056 -97.1617992224927 1.0013058826258177.png"
"Dallas","32.59683431167447","-97.49823737927522","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.60133091970406 -97.49289709107232 32.59233770364487 -97.50357766747813 1.000603430686699.png"
"Dallas","32.42596320654991","-97.20986181631878","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.20452152811588 32.42146659852031 -97.21520210452168 1.0025072734997105.png"
"Dallas","32.39898355837235","-97.03897259382607","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.03363230562317 32.39448695034275 -97.04431288202898 1.0028070657211812.png"
"Dallas","32.354017478076415","-97.07101432304346","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.06567403484055 32.34952087004682 -97.07635461124636 1.0033062253204088.png"
"Dallas","32.34502426201722","-97.44483449724626","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.43949420904336 32.34052765398763 -97.45017478544915 1.0034059831012974.png"
"Dallas","32.587841095615275","-96.9962502882029","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -96.99091 32.583344487585684 -97.00159057640579 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.22054239272458","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.21520210452168 32.42146659852031 -97.22588268092747 1.0025072734983769.png"
"Dallas","32.354017478076415","-97.08169489944925","2017-11-04T18:44:06","79","Fair air quality","pm25","32.358514086106005 -97.07635461124636 32.34952087004682 -97.08703518765215 1.0033062253190739.png"
"Dallas","32.39898355837235","-97.04965317023186","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.04431288202898 32.39448695034275 -97.05499345843477 1.002807065719847.png"
"Dallas","32.587841095615275","-97.00693086460869","2017-11-04T18:44:06","77","Fair air quality","pm10","32.59233770364487 -97.00159057640579 32.583344487585684 -97.01227115281159 1.0007038549313858.png"
"Dallas","32.354017478076415","-97.09237547585505","2017-11-04T18:44:06","79","Fair air quality","pm25","32.358514086106005 -97.08703518765215 32.34952087004682 -97.09771576405794 1.0033062253190739.png"
"Dallas","32.34502426201722","-97.45551507365204","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.45017478544915 32.34052765398763 -97.46085536185494 1.0034059831012974.png"
"Dallas","32.587841095615275","-97.01761144101448","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.01227115281159 32.583344487585684 -97.02295172921738 1.0007038549300544.png"
"Dallas","32.39898355837235","-97.06033374663767","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.05499345843477 32.39448695034275 -97.06567403484055 1.002807065719847.png"
"Dallas","32.42596320654991","-97.23122296913036","2017-11-04T18:44:06","80","Excellent air quality","pm10","32.4304598145795 -97.22588268092747 32.42146659852031 -97.23656325733326 1.0025072734983769.png"
"Dallas","32.354017478076415","-97.10305605226084","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.09771576405794 32.34952087004682 -97.10839634046374 1.0033062253204088.png"
"Dallas","32.53388179926016","-97.16713951069559","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.1617992224927 32.52938519123056 -97.1724797988985 1.0013058826258177.png"
"Dallas","32.587841095615275","-97.02829201742028","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.02295172921738 32.583344487585684 -97.03363230562317 1.0007038549300544.png"
"Dallas","32.39898355837235","-97.07101432304346","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.06567403484055 32.39448695034275 -97.07635461124636 1.0028070657211812.png"
"Dallas","32.354017478076415","-97.11373662866663","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.10839634046374 32.34952087004682 -97.11907691686953 1.0033062253190739.png"
"Dallas","32.34502426201722","-97.46619565005784","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.46085536185494 32.34052765398763 -97.47153593826074 1.0034059831026325.png"
"Dallas","32.587841095615275","-97.03897259382607","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.03363230562317 32.583344487585684 -97.04431288202898 1.0007038549313858.png"
"Dallas","32.39898355837235","-97.08169489944925","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.07635461124636 32.39448695034275 -97.08703518765215 1.002807065719847.png"
"Dallas","32.354017478076415","-97.12441720507243","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.11907691686953 32.34952087004682 -97.12975749327532 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.04965317023186","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.04431288202898 32.583344487585684 -97.05499345843477 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.24190354553616","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.23656325733326 32.42146659852031 -97.24724383373906 1.0025072734997105.png"
"Dallas","32.53388179926016","-97.1778200871014","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.1724797988985 32.52938519123056 -97.1831603753043 1.00130588262715.png"
"Dallas","32.39898355837235","-97.09237547585505","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.40348016640194 -97.08703518765215 32.39448695034275 -97.09771576405794 1.002807065719847.png"
"Dallas","32.354017478076415","-97.13509778147822","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.12975749327532 32.34952087004682 -97.14043806968112 1.0033062253204088.png"
"Dallas","32.587841095615275","-97.06033374663767","2017-11-04T18:44:06","70","Fair air quality","pm10","32.59233770364487 -97.05499345843477 32.583344487585684 -97.06567403484055 1.0007038549300544.png"
"Dallas","32.354017478076415","-97.14577835788401","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.14043806968112 32.34952087004682 -97.15111864608691 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.07101432304346","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.06567403484055 32.583344487585684 -97.07635461124636 1.0007038549313858.png"
"Dallas","32.39898355837235","-97.10305605226084","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.09771576405794 32.39448695034275 -97.10839634046374 1.0028070657211812.png"
"Dallas","32.42596320654991","-97.25258412194196","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.24724383373906 32.42146659852031 -97.25792441014485 1.0025072734983769.png"
"Dallas","32.34502426201722","-97.47687622646365","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.47153593826074 32.34052765398763 -97.48221651466653 1.0034059831012974.png"
"Dallas","32.53388179926016","-97.1885006635072","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.1831603753043 32.52938519123056 -97.19384095171009 1.0013058826258177.png"
"Dallas","32.354017478076415","-97.15645893428982","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.15111864608691 32.34952087004682 -97.1617992224927 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.08169489944925","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.07635461124636 32.583344487585684 -97.08703518765215 1.0007038549300544.png"
"Dallas","32.39898355837235","-97.11373662866663","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.10839634046374 32.39448695034275 -97.11907691686953 1.002807065719847.png"
"Dallas","32.354017478076415","-97.16713951069559","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.1617992224927 32.34952087004682 -97.1724797988985 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.09237547585505","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.08703518765215 32.583344487585684 -97.09771576405794 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.26326469834774","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.25792441014485 32.42146659852031 -97.26860498655064 1.0025072734983769.png"
"Dallas","32.39898355837235","-97.12441720507243","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.11907691686953 32.39448695034275 -97.12975749327532 1.002807065719847.png"
"Dallas","32.354017478076415","-97.1778200871014","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.1724797988985 32.34952087004682 -97.1831603753043 1.0033062253204088.png"
"Dallas","32.587841095615275","-97.10305605226084","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.09771576405794 32.583344487585684 -97.10839634046374 1.0007038549313858.png"
"Dallas","32.354017478076415","-97.1885006635072","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.1831603753043 32.34952087004682 -97.19384095171009 1.0033062253190739.png"
"Dallas","32.53388179926016","-97.19918123991297","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.19384095171009 32.52938519123056 -97.20452152811588 1.0013058826258177.png"
"Dallas","32.39898355837235","-97.13509778147822","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.12975749327532 32.39448695034275 -97.14043806968112 1.0028070657211812.png"
"Dallas","32.587841095615275","-97.11373662866663","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.10839634046374 32.583344487585684 -97.11907691686953 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.27394527475354","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.26860498655064 32.42146659852031 -97.27928556295645 1.0025072734997105.png"
"Dallas","32.34502426201722","-97.48755680286942","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.48221651466653 32.34052765398763 -97.49289709107232 1.0034059831012974.png"
"Dallas","32.354017478076415","-97.19918123991297","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.19384095171009 32.34952087004682 -97.20452152811588 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.12441720507243","2017-11-04T18:44:06","79","Fair air quality","pm10","32.59233770364487 -97.11907691686953 32.583344487585684 -97.12975749327532 1.0007038549300544.png"
"Dallas","32.39898355837235","-97.14577835788401","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.14043806968112 32.39448695034275 -97.15111864608691 1.002807065719847.png"
"Dallas","32.354017478076415","-97.20986181631878","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.20452152811588 32.34952087004682 -97.21520210452168 1.0033062253204088.png"
"Dallas","32.34502426201722","-97.49823737927522","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34952087004682 -97.49289709107232 32.34052765398763 -97.50357766747813 1.0034059831026325.png"
"Dallas","32.587841095615275","-97.13509778147822","2017-11-04T18:44:06","73","Fair air quality","pm10","32.59233770364487 -97.12975749327532 32.583344487585684 -97.14043806968112 1.0007038549313858.png"
"Dallas","32.39898355837235","-97.15645893428982","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.15111864608691 32.39448695034275 -97.1617992224927 1.002807065719847.png"
"Dallas","32.42596320654991","-97.28462585115935","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.27928556295645 32.42146659852031 -97.28996613936224 1.0025072734983769.png"
"Dallas","32.354017478076415","-97.22054239272458","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.21520210452168 32.34952087004682 -97.22588268092747 1.0033062253190739.png"
"Dallas","32.53388179926016","-97.20986181631878","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.20452152811588 32.52938519123056 -97.21520210452168 1.00130588262715.png"
"Dallas","32.587841095615275","-97.14577835788401","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.14043806968112 32.583344487585684 -97.15111864608691 1.0007038549300544.png"
"Dallas","32.39898355837235","-97.16713951069559","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.1617992224927 32.39448695034275 -97.1724797988985 1.002807065719847.png"
"Dallas","32.354017478076415","-97.23122296913036","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.22588268092747 32.34952087004682 -97.23656325733326 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.15645893428982","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.15111864608691 32.583344487585684 -97.1617992224927 1.0007038549300544.png"
"Dallas","32.354017478076415","-97.24190354553616","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.23656325733326 32.34952087004682 -97.24724383373906 1.0033062253204088.png"
"Dallas","32.33603104595804","-96.9962502882029","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -96.99091 32.33153443792844 -97.00159057640579 1.003505716165244.png"
"Dallas","32.39898355837235","-97.1778200871014","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.1724797988985 32.39448695034275 -97.1831603753043 1.0028070657211812.png"
"Dallas","32.587841095615275","-97.16713951069559","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.1617992224927 32.583344487585684 -97.1724797988985 1.0007038549300544.png"
"Dallas","32.354017478076415","-97.25258412194196","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.24724383373906 32.34952087004682 -97.25792441014485 1.0033062253190739.png"
"Dallas","32.42596320654991","-97.29530642756512","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.28996613936224 32.42146659852031 -97.30064671576802 1.0025072734983769.png"
"Dallas","32.587841095615275","-97.1778200871014","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.59233770364487 -97.1724797988985 32.583344487585684 -97.1831603753043 1.0007038549313858.png"
"Dallas","32.354017478076415","-97.26326469834774","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.25792441014485 32.34952087004682 -97.26860498655064 1.0033062253190739.png"
"Dallas","32.39898355837235","-97.1885006635072","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.1831603753043 32.39448695034275 -97.19384095171009 1.002807065719847.png"
"Dallas","32.53388179926016","-97.22054239272458","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.21520210452168 32.52938519123056 -97.22588268092747 1.0013058826258177.png"
"Dallas","32.443949638668286","-97.06033374663767","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.44844624669788 -97.05499345843477 32.43945303063869 -97.06567403484055 1.0023072885326165.png"
"Dallas","32.354017478076415","-97.27394527475354","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.26860498655064 32.34952087004682 -97.27928556295645 1.0033062253204088.png"
"Dallas","32.587841095615275","-97.1885006635072","2017-11-04T18:44:06","83","Excellent air quality","pm25","32.59233770364487 -97.1831603753043 32.583344487585684 -97.19384095171009 1.0007038549300544.png"
"Dallas","32.33603104595804","-97.00693086460869","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.00159057640579 32.33153443792844 -97.01227115281159 1.0035057161665792.png"
"Dallas","32.39898355837235","-97.19918123991297","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.19384095171009 32.39448695034275 -97.20452152811588 1.002807065719847.png"
"Dallas","32.354017478076415","-97.28462585115935","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.27928556295645 32.34952087004682 -97.28996613936224 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.19918123991297","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.19384095171009 32.583344487585684 -97.20452152811588 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.30598700397093","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.30064671576802 32.42146659852031 -97.31132729217383 1.0025072734997105.png"
"Dallas","32.39898355837235","-97.20986181631878","2017-11-04T18:44:06","64","Fair air quality","pm25","32.40348016640194 -97.20452152811588 32.39448695034275 -97.21520210452168 1.0028070657211812.png"
"Dallas","32.354017478076415","-97.29530642756512","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.28996613936224 32.34952087004682 -97.30064671576802 1.0033062253190739.png"
"Dallas","32.33603104595804","-97.01761144101448","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.01227115281159 32.33153443792844 -97.02295172921738 1.003505716165244.png"
"Dallas","32.587841095615275","-97.20986181631878","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.20452152811588 32.583344487585684 -97.21520210452168 1.0007038549313858.png"
"Dallas","32.354017478076415","-97.30598700397093","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.30064671576802 32.34952087004682 -97.31132729217383 1.0033062253204088.png"
"Dallas","32.39898355837235","-97.22054239272458","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.21520210452168 32.39448695034275 -97.22588268092747 1.002807065719847.png"
"Dallas","32.587841095615275","-97.22054239272458","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.21520210452168 32.583344487585684 -97.22588268092747 1.0007038549300544.png"
"Dallas","32.354017478076415","-97.31666758037673","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.31132729217383 32.34952087004682 -97.32200786857962 1.0033062253190739.png"
"Dallas","32.33603104595804","-97.02829201742028","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.02295172921738 32.33153443792844 -97.03363230562317 1.003505716165244.png"
"Dallas","32.443949638668286","-97.07101432304346","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.44844624669788 -97.06567403484055 32.43945303063869 -97.07635461124636 1.0023072885339501.png"
"Dallas","32.42596320654991","-97.31666758037673","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.31132729217383 32.42146659852031 -97.32200786857962 1.0025072734983769.png"
"Dallas","32.587841095615275","-97.23122296913036","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.22588268092747 32.583344487585684 -97.23656325733326 1.0007038549300544.png"
"Dallas","32.39898355837235","-97.23122296913036","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.22588268092747 32.39448695034275 -97.23656325733326 1.002807065719847.png"
"Dallas","32.53388179926016","-97.23122296913036","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.22588268092747 32.52938519123056 -97.23656325733326 1.0013058826258177.png"
"Dallas","32.354017478076415","-97.3273481567825","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.32200786857962 32.34952087004682 -97.33268844498541 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.24190354553616","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.23656325733326 32.583344487585684 -97.24724383373906 1.0007038549313858.png"
"Dallas","32.39898355837235","-97.24190354553616","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.23656325733326 32.39448695034275 -97.24724383373906 1.0028070657211812.png"
"Dallas","32.354017478076415","-97.33802873318831","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.33268844498541 32.34952087004682 -97.34336902139121 1.0033062253204088.png"
"Dallas","32.33603104595804","-97.03897259382607","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.03363230562317 32.33153443792844 -97.04431288202898 1.0035057161665792.png"
"Dallas","32.587841095615275","-97.25258412194196","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.24724383373906 32.583344487585684 -97.25792441014485 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.3273481567825","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.32200786857962 32.42146659852031 -97.33268844498541 1.0025072734983769.png"
"Dallas","32.354017478076415","-97.34870930959411","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.34336902139121 32.34952087004682 -97.354049597797 1.0033062253190739.png"
"Dallas","32.39898355837235","-97.25258412194196","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.24724383373906 32.39448695034275 -97.25792441014485 1.002807065719847.png"
"Dallas","32.587841095615275","-97.26326469834774","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.25792441014485 32.583344487585684 -97.26860498655064 1.0007038549300544.png"
"Dallas","32.443949638668286","-97.08169489944925","2017-11-04T18:44:06","80","Excellent air quality","pm25","32.44844624669788 -97.07635461124636 32.43945303063869 -97.08703518765215 1.0023072885326165.png"
"Dallas","32.53388179926016","-97.24190354553616","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.23656325733326 32.52938519123056 -97.24724383373906 1.00130588262715.png"
"Dallas","32.354017478076415","-97.35938988599989","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.354049597797 32.34952087004682 -97.36473017420279 1.0033062253190739.png"
"Dallas","32.42596320654991","-97.33802873318831","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.33268844498541 32.42146659852031 -97.34336902139121 1.0025072734997105.png"
"Dallas","32.33603104595804","-97.04965317023186","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.04431288202898 32.33153443792844 -97.05499345843477 1.003505716165244.png"
"Dallas","32.587841095615275","-97.27394527475354","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.26860498655064 32.583344487585684 -97.27928556295645 1.0007038549313858.png"
"Dallas","32.39898355837235","-97.26326469834774","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.25792441014485 32.39448695034275 -97.26860498655064 1.002807065719847.png"
"Dallas","32.354017478076415","-97.37007046240569","2017-11-04T18:44:06","73","Fair air quality","pm25","32.358514086106005 -97.36473017420279 32.34952087004682 -97.3754107506086 1.0033062253204088.png"
"Dallas","32.587841095615275","-97.28462585115935","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.27928556295645 32.583344487585684 -97.28996613936224 1.0007038549300544.png"
"Dallas","32.33603104595804","-97.06033374663767","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.05499345843477 32.33153443792844 -97.06567403484055 1.003505716165244.png"
"Dallas","32.354017478076415","-97.3807510388115","2017-11-04T18:44:06","61","Fair air quality","pm25","32.358514086106005 -97.3754107506086 32.34952087004682 -97.38609132701438 1.0033062253190739.png"
"Dallas","32.39898355837235","-97.27394527475354","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.26860498655064 32.39448695034275 -97.27928556295645 1.0028070657211812.png"
"Dallas","32.587841095615275","-97.29530642756512","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.28996613936224 32.583344487585684 -97.30064671576802 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.34870930959411","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.34336902139121 32.42146659852031 -97.354049597797 1.0025072734983769.png"
"Dallas","32.354017478076415","-97.39143161521727","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.38609132701438 32.34952087004682 -97.39677190342017 1.0033062253190739.png"
"Dallas","32.33603104595804","-97.07101432304346","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.06567403484055 32.33153443792844 -97.07635461124636 1.0035057161665792.png"
"Dallas","32.587841095615275","-97.30598700397093","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.30064671576802 32.583344487585684 -97.31132729217383 1.0007038549313858.png"
"Dallas","32.39898355837235","-97.28462585115935","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.27928556295645 32.39448695034275 -97.28996613936224 1.002807065719847.png"
"Dallas","32.354017478076415","-97.40211219162308","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.39677190342017 32.34952087004682 -97.40745247982598 1.0033062253204088.png"
"Dallas","32.53388179926016","-97.25258412194196","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.53837840728975 -97.24724383373906 32.52938519123056 -97.25792441014485 1.0013058826258177.png"
"Dallas","32.587841095615275","-97.31666758037673","2017-11-04T18:44:06","79","Fair air quality","pm25","32.59233770364487 -97.31132729217383 32.583344487585684 -97.32200786857962 1.0007038549300544.png"
"Dallas","32.42596320654991","-97.35938988599989","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.4304598145795 -97.354049597797 32.42146659852031 -97.36473017420279 1.0025072734983769.png"
"Dallas","32.33603104595804","-97.08169489944925","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.07635461124636 32.33153443792844 -97.08703518765215 1.003505716165244.png"
"Dallas","32.39898355837235","-97.29530642756512","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.40348016640194 -97.28996613936224 32.39448695034275 -97.30064671576802 1.002807065719847.png"
"Dallas","32.354017478076415","-97.41279276802888","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.358514086106005 -97.40745247982598 32.34952087004682 -97.41813305623177 1.0033062253190739.png"
"Dallas","32.587841095615275","-97.3273481567825","2017-11-04T18:44:06","82","Excellent air quality","pm25","32.59233770364487 -97.32200786857962 32.583344487585684 -97.33268844498541 1.0007038549300544.png"
"Dallas","32.33603104595804","-97.09237547585505","2017-11-04T18:44:06","81","Excellent air quality","pm25","32.34052765398763 -97.08703518765215 32.33153443792844 -97.09771576405794 1.003505716165244.png"
